Loan_ID,Loan_Amount,Loan_Term,Interest_Rate,Age,Income,Credit_Score,Loan_Status
L3175,23238.835899897156,60,9.06,32,7204,385,0
L3176,31900.173266807742,24,3.95,29,9889,704,1
L3177,8187.141242912129,24,8.59,50,2538,411,0
L3178,20771.080560721515,60,7.43,26,6439,438,0
L3179,28671.123470056347,60,9.91,45,8888,309,0
L3180,40032.475502182635,24,5.99,48,12410,590,1
L3181,38403.434395929435,48,5.36,30,11905,678,1
L3182,9241.985682010738,12,6.7,61,2865,537,0
L3183,39545.37608229306,24,6.47,48,12259,629,1
L3184,25896.914853466737,48,8.09,49,8028,484,0
L3185,40458.28426658941,48,5.26,56,12542,724,1
L3186,35377.61150946309,48,5.29,31,10967,622,1
L3187,43419.590673600185,36,3.16,41,13460,781,1
L3188,21519.471722406153,36,5.53,58,6671,657,1
L3189,44577.66147982771,48,6.11,46,13819,661,1
L3190,9790.375757383103,60,8.66,38,3035,335,0
L3191,34038.89456075997,36,3.0,24,10552,815,1
L3192,15545.245724820155,24,6.25,64,4819,629,1
L3193,33829.216002529356,36,6.46,61,10487,568,1
L3194,11051.672930739542,60,9.22,35,3426,369,0
L3195,44197.01425103983,12,3.58,43,13701,818,1
L3196,41961.518237904245,36,4.99,61,13008,677,1
L3197,24174.324852002956,48,6.64,26,7494,592,1
L3198,42119.5836125704,48,7.02,63,13057,585,1
L3199,8683.918134720037,48,6.2,27,2692,659,0
L3200,47700.25908547741,12,3.0,35,14787,823,1
L3201,30945.32937086527,60,5.78,29,9593,636,1
L3202,9893.602124512017,24,3.0,50,3067,841,1
L3203,10103.280682742628,60,10.24,64,3132,335,0
L3204,36493.74660404449,12,3.65,63,11313,787,1
L3205,31006.620026348064,48,5.95,48,9612,678,1
L3206,36880.84548077793,60,4.96,50,11433,643,1
L3207,9503.277423805805,24,6.34,28,2946,529,0
L3208,43029.26597289397,48,5.74,55,13339,696,0
L3209,11661.3536615947,24,5.5,55,3615,720,0
L3210,47906.71181973524,36,5.4,46,14851,701,1
L3211,33077.599016871936,24,3.23,50,10254,787,1
L3212,24887.23194998703,48,8.66,55,7715,345,0
L3213,26029.17363635066,36,8.46,58,8069,453,0
L3214,7719.39676685923,48,6.89,31,2393,560,0
L3215,37800.20531301983,48,7.04,40,11718,586,1
L3216,30755.00575647133,36,5.3,51,9534,630,1
L3217,37719.559713700364,24,3.58,54,11693,771,1
L3218,30393.71347152013,12,6.99,32,9422,568,1
L3219,26458.208224730217,12,7.46,48,8202,456,0
L3220,8125.850587429336,12,4.45,23,2519,728,0
L3221,7703.267646995337,12,6.78,62,2388,551,0
L3222,8345.206617578282,60,6.89,25,2587,566,0
L3223,17732.354378364056,12,8.84,33,5497,358,0
L3224,42751.84511123501,36,8.47,32,13253,470,0
L3225,48138.9711457753,12,5.7,21,14923,618,1
L3226,31190.491992796447,48,4.0,63,9669,697,1
L3227,14745.241379571058,12,8.83,39,4571,314,0
L3228,33777.6028189649,24,5.06,49,10471,761,1
L3229,42929.26542973783,36,8.41,59,13308,437,0
L3230,28090.475154956195,36,7.99,62,8708,449,0
L3231,44077.658764047024,60,6.88,45,13664,599,1
L3232,39277.63269255244,48,5.03,36,12176,722,1
L3233,40235.70241246769,36,4.01,37,12473,718,1
L3234,46687.35035802492,24,6.49,48,14473,492,0
L3235,35471.16040467367,12,7.31,59,10996,582,1
L3236,33116.30890454528,36,6.97,63,10266,553,0
L3237,16080.732504301404,24,3.54,25,4985,803,1
L3238,8738.757142257273,12,6.86,21,2709,612,0
L3239,18264.615333872527,60,6.15,23,5662,577,1
L3240,21387.21293952223,36,6.46,44,6630,609,0
L3241,11064.576226630656,36,7.9,49,3430,485,0
L3242,22551.73539369531,24,7.44,35,6991,523,0
L3243,22796.898015626484,48,4.97,24,7067,721,1
L3244,34961.48021697465,60,8.57,64,10838,326,0
L3245,13025.877202080055,48,5.77,21,4038,680,1
L3246,19783.978425051257,36,6.73,35,6133,619,1
L3247,23713.032023895612,48,8.15,44,7351,430,0
L3248,45580.89273536186,12,3.47,51,14130,822,1
L3249,13596.84804526187,60,6.04,40,4215,579,1
L3250,17277.513198202272,48,6.9,30,5356,584,1
L3251,6780.681990780653,12,7.9,31,2102,496,0
L3252,33342.116582639785,24,6.93,38,10336,574,0
L3253,35309.86920603474,48,9.51,54,10946,367,0
L3254,45964.76578812251,60,6.41,48,14249,532,0
L3255,28396.928432370165,12,6.34,58,8803,521,0
L3256,20842.048688122642,48,3.85,36,6461,752,1
L3257,26761.435678171405,24,6.24,44,8296,603,1
L3258,27629.182326848855,48,4.69,59,8565,699,1
L3259,27296.922457652658,12,5.39,32,8462,619,0
L3260,38780.85580074453,48,5.63,62,12022,563,1
L3261,44842.179045595556,60,4.57,27,13901,664,1
L3262,6716.16551132508,36,4.24,56,2082,688,0
L3263,37106.65315887243,12,7.96,37,11503,526,0
L3264,32138.88424079336,12,4.75,24,9963,755,1
L3265,25774.33354250115,12,5.32,57,7990,604,1
L3266,43648.624175667464,12,3.51,53,13531,804,1
L3267,25006.587436979837,48,6.1,39,7752,627,1
L3268,44793.791686003875,60,4.3,46,13886,820,1
L3269,26522.724704185788,24,5.43,31,8222,619,1
L3270,45558.31196755241,60,3.27,51,14123,791,1
L3271,43997.013164727556,12,4.26,21,13639,760,1
L3272,18283.9702777092,48,3.91,60,5668,834,1
L3273,11661.3536615947,48,3.9,56,3615,743,1
L3274,20148.49653397524,12,3.6,49,6246,742,1
L3275,41919.58252625813,48,6.58,45,12995,526,0
L3276,13103.296977426742,12,3.2,38,4062,826,1
L3277,46413.15532033874,60,3.16,23,14388,815,1
L3278,35390.51480535421,36,5.38,38,10971,717,1
L3279,30822.748059899684,48,9.51,27,9555,400,0
L3280,9864.56970875701,12,4.54,48,3058,707,1
L3281,14187.173832280358,12,5.47,37,4398,704,0
L3282,42567.97314478663,48,7.4,45,13196,429,0
L3283,13967.81780213141,24,3.51,38,4330,818,0
L3284,48142.19696974808,12,10.11,60,14924,334,0
L3285,12125.872313674821,48,7.8,63,3759,453,0
L3286,47780.90468479687,12,4.15,23,14812,701,1
L3287,46619.608054596574,24,8.66,45,14452,363,0
L3288,7829.074781933703,36,7.01,27,2427,528,0
L3289,23796.903447187855,24,7.41,30,7377,552,1
L3290,22674.316704660898,60,4.28,64,7029,787,1
L3291,18954.941664047154,48,8.87,64,5876,314,0
L3292,40909.89962277842,24,5.73,39,12682,639,1
L3293,13277.491471956788,36,6.09,35,4116,662,1
L3294,40364.73537137883,12,7.79,41,12513,479,0
L3295,8254.883546340481,48,6.33,41,2559,514,0
L3296,24003.356181445688,24,8.61,57,7441,453,0
L3297,37345.36413285805,36,10.14,48,11577,344,0
L3298,14893.629282318874,24,5.27,52,4617,651,1
L3299,39180.85797336908,60,9.25,61,12146,320,0
L3300,8351.65826552384,48,5.36,47,2589,668,0
L3301,8058.108284000985,12,9.88,43,2498,377,0
L3302,26925.952700783117,36,9.07,30,8347,418,0
L3303,31948.560626399423,24,6.02,60,9904,658,1
L3304,41980.87318174092,48,3.0,61,13014,813,1
L3305,37809.88278493817,24,4.39,26,11721,802,1
L3306,38161.497597971036,48,9.6,44,11830,331,0
L3307,36529.230667745054,60,6.25,38,11324,657,0
L3308,30425.971711247916,24,9.42,30,9432,361,0
L3309,25664.655527426676,60,9.34,35,7956,396,0
L3310,20913.016815523773,36,4.49,63,6483,677,1
L3311,34216.31487926279,60,4.1,54,10607,795,1
L3312,22567.864513559205,48,3.75,28,6996,751,1
L3313,11583.933886248013,36,6.54,55,3591,514,0
L3314,20667.854193592597,24,8.99,47,6407,383,0
L3315,18977.522431856603,24,5.02,45,5883,705,1
L3316,11635.547069812472,48,8.53,23,3607,406,0
L3317,18464.616420184804,12,3.0,41,5724,788,1
L3318,30822.748059899684,12,4.91,59,9555,656,1
L3319,38409.88604387499,24,7.72,52,11907,430,0
L3320,7103.264388058515,48,9.24,41,2202,321,0
L3321,18883.973536646023,12,7.32,29,5854,525,0
L3322,45648.635038790206,60,8.44,21,14151,405,0
L3323,33229.212743592536,24,5.9,24,10301,693,0
L3324,46351.864664855944,60,7.66,24,14369,400,0
L3325,8929.080756651212,48,7.47,46,2768,447,0
L3326,6896.8116538006825,60,7.16,54,2138,529,0
L3327,7161.32921956853,12,9.56,47,2220,386,0
L3328,30180.80908931674,12,3.0,35,9356,822,1
L3329,35651.806547149274,36,9.49,52,11052,392,0
L3330,19119.45868665886,24,7.99,61,5927,452,0
L3331,14151.689768579792,48,5.17,27,4387,722,1
L3332,14596.853476823242,24,6.36,64,4525,653,1
L3333,22754.962303980363,60,4.21,64,7054,708,1
L3334,37538.913571224766,48,8.98,34,11637,386,0
L3335,28890.479500205292,48,8.02,43,8956,510,0
L3336,11641.998717758028,12,5.79,21,3609,682,0
L3337,24009.807829391244,60,3.38,52,7443,823,1
L3338,7090.3610921674,12,8.87,61,2198,452,0
L3339,42113.131964624845,12,10.24,46,13055,304,0
L3340,25754.97859866448,36,8.99,29,7984,375,0
L3341,36619.55373898286,12,3.87,36,11352,710,1
L3342,10867.80096429116,24,9.81,51,3369,303,0
L3343,17971.065352349673,48,5.08,22,5571,671,1
L3344,40045.37879807375,12,8.46,52,12414,382,0
L3345,8025.850044273198,24,5.39,30,2488,730,0
L3346,17871.064809193536,60,4.84,45,5540,771,1
L3347,42126.03526051596,48,5.04,38,13059,661,1
L3348,40706.67271249337,60,4.61,54,12619,711,1
L3349,38932.469527465124,24,9.95,49,12069,334,0
L3350,47513.16129505625,60,7.53,44,14729,541,0
L3351,35664.709843040386,60,8.11,23,11056,379,0
L3352,13483.944206214619,60,8.93,35,4180,374,0
L3353,42645.392920133316,12,7.17,23,13220,583,1
L3354,42871.20059822782,12,7.24,51,13290,537,0
L3355,17187.19012696447,12,5.76,30,5328,636,1
L3356,18174.292262634728,48,3.69,58,5634,830,1
L3357,8564.562647727227,24,9.17,42,2655,382,0
L3358,25761.430246610034,12,6.8,34,7986,617,1
L3359,37326.00918902137,60,7.0,29,11571,596,1
L3360,7209.716579160208,60,5.41,38,2235,641,0
L3361,9638.762030662507,60,3.65,28,2988,723,0
L3362,10909.736675937282,60,9.32,58,3382,318,0
L3363,35503.418644401456,36,9.24,35,11006,303,0
L3364,42445.39183382104,48,3.31,35,13158,766,1
L3365,38326.01462058275,24,8.29,26,11881,489,0
L3366,24609.811088328068,24,6.79,32,7629,580,0
L3367,45135.72902711841,12,8.17,62,13992,362,0
L3368,14471.046341884876,36,7.55,39,4486,553,0
L3369,11822.644860233631,24,10.67,60,3665,301,0
L3370,41377.64409883132,48,9.95,25,12827,366,0
L3371,19309.7823010528,60,6.97,47,5986,585,1
L3372,32858.242986722995,12,7.4,30,10186,431,0
L3373,12332.325047932653,48,9.53,63,3823,347,0
L3374,25251.750058911013,24,8.47,34,7828,346,0
L3375,23967.872117745123,36,7.43,54,7430,530,0
L3376,23664.644664303934,12,5.73,35,7336,583,1
L3377,19638.81634627622,24,3.9,49,6088,848,1
L3378,8419.400568952191,12,10.41,46,2610,327,0
L3379,37184.07293421912,24,4.94,47,11527,710,1
L3380,18929.135072264922,60,4.48,23,5868,772,1
L3381,20403.336627824752,36,7.83,23,6325,521,0
L3382,44787.34003805832,60,4.97,55,13884,675,1
L3383,20758.1772648304,24,9.93,55,6435,308,0
L3384,44380.88621748821,48,4.08,26,13758,712,1
L3385,40009.894734373185,60,4.97,34,12403,770,1
L3386,13429.105198677382,48,9.87,46,4163,369,0
L3387,33103.40560865417,24,5.58,23,10262,641,1
L3388,12093.614073947034,36,9.17,53,3749,365,0
L3389,22403.347490947493,48,8.89,62,6945,369,0
L3390,23135.60953276824,24,5.63,33,7172,560,0
L3391,7551.653920274742,48,3.0,49,2341,831,0
L3392,21558.181610079497,60,4.14,29,6683,695,1
L3393,41993.77647763203,24,5.06,52,13018,657,0
L3394,18809.779585272114,60,4.88,42,5831,657,1
L3395,14125.883176797563,12,5.51,42,4379,691,1
L3396,26145.30329937069,24,5.2,54,8105,675,1
L3397,18932.360896237704,48,8.2,30,5869,485,0
L3398,46432.51026417541,12,6.35,45,14394,604,0
L3399,26025.947812377883,60,9.4,32,8068,363,0
L3400,43435.71979346408,60,8.41,23,13465,477,0
L3401,14319.43261516428,48,7.64,39,4439,534,0
L3402,46829.28661282718,12,8.51,53,14517,339,0
L3403,31955.01227434498,36,6.46,46,9906,586,1
L3404,39545.37608229306,48,6.48,33,12259,558,1
L3405,44293.78897022319,60,4.25,27,13731,766,1
L3406,31796.946899678827,24,7.61,54,9857,539,0
L3407,48190.584329339756,12,3.0,42,14939,802,1
L3408,23964.646293772345,36,3.0,40,7429,841,1
L3409,7971.011036735962,24,4.63,63,2471,650,0
L3410,32448.563342180107,12,3.87,43,10059,840,1
L3411,18596.875203068725,48,5.69,34,5765,611,1
L3412,46326.05807307372,48,8.28,50,14361,407,0
L3413,31696.94635652269,12,9.2,43,9826,329,0
L3414,31974.36721818165,36,5.49,39,9912,608,1
L3415,34984.0609847841,12,3.0,59,10845,785,1
L3416,7938.7527970081765,24,10.13,61,2461,345,0
L3417,10235.53946562655,24,4.87,56,3173,658,1
L3418,11829.096508179187,48,8.96,26,3667,436,0
L3419,44958.30870861559,12,5.41,43,13937,730,1
L3420,17164.60935915502,48,6.9,30,5321,550,0
L3421,34938.8994491652,36,4.22,55,10831,732,1
L3422,20545.27288262701,24,7.83,41,6369,506,0
L3423,34429.219261466176,60,3.36,52,10673,745,1
L3424,33138.88967235473,60,10.01,50,10273,358,0
L3425,43532.494512647434,12,7.13,53,13495,505,0
L3426,19761.397657241807,12,5.37,26,6126,630,0
L3427,15461.37430152791,60,3.0,25,4793,824,0
L3428,36448.58506842559,12,8.82,35,11299,457,0
L3429,26403.36921719298,24,9.21,63,8185,403,0
L3430,18661.3916825243,36,5.85,45,5785,658,0
L3431,7258.103938751888,36,6.19,33,2250,664,0
L3432,40729.25348030282,48,8.57,26,12626,478,0
L3433,11677.482781458593,24,4.95,57,3620,657,1
L3434,38419.56351579333,12,7.16,22,11910,563,1
L3435,33732.441283345994,12,3.56,37,10457,848,1
L3436,6519.390248985585,48,5.59,44,2021,652,0
L3437,13300.072239766238,48,4.64,32,4123,663,1
L3438,11322.642144452946,12,7.64,64,3510,549,0
L3439,18877.521888700467,12,8.02,34,5852,419,0
L3440,21854.95741557513,24,7.65,27,6775,491,0
L3441,42355.068762583236,48,8.15,46,13130,361,0
L3442,29058.222346789782,24,7.12,52,9008,509,0
L3443,17490.41758040566,12,9.47,49,5422,351,0
L3444,33648.56986005375,60,5.74,59,10431,612,1
L3445,33038.88912919859,60,6.35,29,10242,578,1
L3446,16151.700631702535,12,4.42,34,5007,687,0
L3447,34409.86431762951,48,7.06,37,10667,501,0
L3448,39342.14917200801,60,8.6,45,12196,438,0
L3449,6954.876485310698,48,10.59,50,2156,318,0
L3450,26909.823580919223,60,5.81,49,8342,620,1
L3451,30961.458490729165,48,9.07,49,9598,394,0
L3452,21809.79587995623,60,9.21,38,6761,429,0
L3453,41855.06604680255,48,9.12,51,12975,404,0
L3454,12964.586546597262,24,6.45,39,4019,496,0
L3455,23345.28809099885,48,7.51,37,7237,559,1
L3456,38316.33714866441,24,10.13,26,11878,338,0
L3457,32009.851281882216,24,3.17,32,9923,800,1
L3458,19903.333912044065,12,7.61,58,6170,430,0
L3459,22732.381536170913,24,8.76,23,7047,453,0
L3460,45322.826817539564,36,6.25,55,14050,620,1
L3461,14238.787015844815,24,7.84,53,4414,421,0
L3462,41919.58252625813,48,8.52,49,12995,443,0
L3463,43358.30001811739,24,7.76,23,13441,485,0
L3464,13403.298606895152,48,3.0,25,4155,846,1
L3465,38767.95250485342,48,7.36,34,12018,510,0
L3466,18571.068611286497,36,4.94,56,5757,699,1
L3467,6748.4237510528665,24,9.49,48,2092,332,0
L3468,26590.467007614137,24,7.93,61,8243,458,0
L3469,46671.22123816103,60,3.81,52,14468,705,1
L3470,35038.899992321334,60,4.87,38,10862,663,1
L3471,13364.58871922181,12,7.71,62,4143,462,0
L3472,33622.76326827153,48,7.5,60,10423,430,0
L3473,25713.042887018357,36,9.19,33,7971,395,0
L3474,45745.40975797357,60,7.21,22,14181,569,1
L3475,11619.417949948578,24,5.94,45,3602,666,0
L3476,15971.054489226932,12,5.24,40,4951,664,1
L3477,38593.75801032337,36,4.84,27,11964,733,1
L3478,39542.15025832029,24,8.28,31,12258,360,0
L3479,10677.477349897223,24,5.25,25,3310,622,1
L3480,32151.787536684475,48,6.38,49,9967,507,0
L3481,26600.144479532475,48,6.47,38,8246,647,1
L3482,6961.328133256256,60,9.47,28,2158,344,0
L3483,18638.81091471485,60,4.9,47,5778,646,0
L3484,11567.80476638412,24,5.69,62,3586,668,1
L3485,7667.783583294772,24,3.19,22,2377,833,0
L3486,17080.737935862777,60,5.28,55,5295,657,1
L3487,35177.610423150814,60,4.53,46,10905,794,1
L3488,46384.12290458373,24,9.55,43,14379,359,0
L3489,40048.60462204653,36,6.54,25,12415,597,1
L3490,46009.92732374141,24,8.34,36,14263,358,0
L3491,41851.84022282978,36,3.77,62,12974,723,1
L3492,35255.0301984975,36,7.33,31,10929,530,0
L3493,14516.207877503775,24,3.6,39,4500,747,1
L3494,43026.040148921194,12,5.19,36,13338,667,0
L3495,12461.358006843797,60,9.66,52,3863,328,0
L3496,31896.947442834964,48,6.2,32,9888,576,1
L3497,8035.527516191534,24,4.32,22,2491,678,0
L3498,32622.757836710152,36,9.9,63,10113,337,0
L3499,42567.97314478663,24,8.07,42,13196,506,0
L3500,30648.55356536964,60,5.6,46,9501,588,1
L3501,44532.49994420881,36,4.43,53,13805,792,1
L3502,37809.88278493817,48,7.65,44,11721,524,0
L3503,30355.003583846785,48,4.37,25,9410,751,1
L3504,31390.49307910872,48,9.73,41,9731,327,0
L3505,9500.051599833027,12,6.02,38,2945,633,0
L3506,44619.597191473826,36,5.27,59,13832,672,1
L3507,35138.90053547747,36,6.81,25,10893,600,0
L3508,45638.95756687187,12,7.29,28,14148,503,0
L3509,14464.594693939318,36,5.24,41,4484,678,1
L3510,15338.792990562324,12,7.52,25,4755,414,0
L3511,31058.233209912523,24,9.0,33,9628,319,0
L3512,43419.590673600185,60,5.75,39,13460,695,1
L3513,42884.10389411893,48,8.48,49,13294,351,0
L3514,38900.211287737344,12,8.37,22,12059,485,0
L3515,46184.12181827146,12,5.75,57,14317,652,1
L3516,31667.91394076768,12,9.3,46,9817,413,0
L3517,45151.858146982304,24,4.09,49,13997,813,1
L3518,16235.572054994778,12,3.79,25,5033,845,1
L3519,48293.810696468674,60,6.41,52,14971,581,1
L3520,7706.493470968116,60,8.41,58,2389,469,0
L3521,31722.75294830492,48,5.8,22,9834,620,1
L3522,36887.29712872348,24,4.4,25,11435,665,1
L3523,17248.480782447263,60,3.69,53,5347,819,1
L3524,6487.132009257799,36,8.97,55,2011,409,0
L3525,37767.947073292045,36,3.0,39,11708,843,1
L3526,11677.482781458593,36,3.73,35,3620,842,1
L3527,38545.3706507317,12,4.99,55,11949,623,1
L3528,33032.43748125304,12,9.62,28,10240,311,0
L3529,38409.88604387499,36,9.58,21,11907,322,0
L3530,26300.142850064065,48,6.95,58,8153,460,0
L3531,32832.43639494076,48,5.72,42,10178,563,0
L3532,33716.3121634821,12,5.04,37,10452,679,0
L3533,33906.63577787604,36,8.51,36,10511,379,0
L3534,46687.35035802492,48,7.13,21,14473,570,0
L3535,40219.573292603796,12,4.4,23,12468,724,1
L3536,12667.810741101628,36,3.65,26,3927,735,0
L3537,28429.18667209795,24,8.23,23,8813,377,0
L3538,15587.181436466277,36,3.68,50,4832,823,0
L3539,28961.447627606423,36,9.4,31,8978,410,0
L3540,19729.13941751402,60,4.98,47,6116,751,1
L3541,6500.035305148913,60,3.97,42,2015,713,0
L3542,41029.25510977123,24,5.67,26,12719,559,0
L3543,18922.683424319366,24,4.55,58,5866,650,1
L3544,46106.70204292477,36,7.7,61,14293,483,0
L3545,14016.20516172309,48,7.67,51,4345,474,0
L3546,35909.872464971566,24,4.09,63,11132,685,1
L3547,33709.860515536544,36,5.6,26,10450,571,1
L3548,9880.698828620903,12,8.56,40,3063,485,0
L3549,7338.7495380713535,60,8.73,61,2275,466,0
L3550,41880.872638584784,48,7.35,31,12983,442,0
L3551,14729.112259707164,36,3.05,22,4566,792,1
L3552,22329.153539573585,12,9.79,51,6922,371,0
L3553,12677.488213019964,60,5.6,58,3930,643,0
L3554,18006.54941605024,12,4.57,46,5582,798,1
L3555,10745.219653325572,36,8.09,47,3331,446,0
L3556,32471.144109989556,24,3.78,51,10066,800,1
L3557,37896.98003220319,60,5.1,44,11748,637,1
L3558,7996.817628518192,12,9.58,33,2479,384,0
L3559,20996.888238816016,24,8.75,45,6509,442,0
L3560,16277.507766640902,48,5.67,57,5046,610,1
L3561,44471.209288726015,36,5.5,61,13786,668,1
L3562,11251.674017051815,36,4.06,45,3488,740,1
L3563,32748.564971648517,60,8.98,49,10152,366,0
L3564,41987.32482968648,12,3.92,51,13016,833,1
L3565,13200.0716966101,48,5.46,63,4092,640,1
L3566,9125.856018990708,60,9.29,59,2829,401,0
L3567,46974.44869160222,60,6.88,22,14562,613,0
L3568,39116.34149391351,12,8.35,32,12126,409,0
L3569,31145.330457177544,48,5.24,25,9655,731,1
L3570,15161.372672059499,12,5.22,47,4700,641,1
L3571,33338.890758667,36,6.66,54,10335,478,0
L3572,22354.960131355816,24,7.38,34,6930,433,0
L3573,15496.858365228476,36,9.99,27,4804,329,0
L3574,38961.50194322014,36,3.18,57,12078,772,1
L3575,32225.981488058384,60,5.95,56,9990,684,1
L3576,26890.46863708255,36,10.51,30,8336,308,0
L3577,41245.385315947395,48,8.22,49,12786,435,0
L3578,35403.41810124532,36,6.43,36,10975,589,1
L3579,25858.204965793393,48,9.74,58,8016,342,0
L3580,20235.593781240263,12,9.04,41,6273,404,0
L3581,42003.45394955037,60,9.48,58,13021,330,0
L3582,27293.696633679876,48,6.78,61,8461,518,0
L3583,30832.42553181802,36,9.3,53,9558,412,0
L3584,13542.009037724634,60,5.73,49,4198,559,0
L3585,34845.35055395462,60,9.45,37,10802,311,0
L3586,44226.046666794835,48,4.33,33,13710,770,1
L3587,34619.54287586012,48,6.42,26,10732,639,1
L3588,39964.733198754286,24,5.96,22,12389,545,0
L3589,30242.099744799532,24,7.08,28,9375,549,0
L3590,40326.02548370549,60,3.5,52,12501,808,1
L3591,31900.173266807742,24,6.46,56,9889,603,0
L3592,7780.687422342024,36,3.11,29,2412,812,0
L3593,29858.22669203888,12,5.8,43,9256,660,1
L3594,25380.78301782216,60,8.7,27,7868,343,0
L3595,38629.24207402394,12,6.45,51,11975,618,0
L3596,23796.903447187855,24,4.27,41,7377,788,1
L3597,47674.45249369518,48,7.11,21,14779,593,0
L3598,38448.595931548334,60,3.0,22,11919,808,1
L3599,24925.94183766037,24,3.82,60,7727,820,1
L3600,11054.89875471232,36,5.46,31,3427,625,0
L3601,17774.290090010178,60,6.29,57,5510,552,1
L3602,11732.321788995829,60,5.84,38,3637,607,1
L3603,21213.018444992184,48,5.42,64,6576,622,1
L3604,33455.02042168703,60,8.93,44,10371,335,0
L3605,17406.54615711342,48,6.79,39,5396,590,1
L3606,21538.826666242825,24,3.51,25,6677,841,1
L3607,24274.325395159092,36,3.0,49,7525,788,1
L3608,29425.96627968654,36,7.06,59,9122,535,0
L3609,11748.450908859722,60,4.74,22,3642,684,1
L3610,10625.864166332763,60,6.32,37,3294,660,1
L3611,37980.85145549544,24,6.54,31,11774,555,0
L3612,17858.161513302424,48,4.48,57,5536,658,0
L3613,31571.139221584323,36,3.0,33,9787,842,1
L3614,34048.5720326783,48,9.2,49,10555,324,0
L3615,13277.491471956788,24,8.89,52,4116,300,0
L3616,40474.41338645331,36,5.39,60,12547,657,1
L3617,47451.870639573455,36,9.22,63,14710,417,0
L3618,14712.98313984327,12,4.5,28,4561,778,1
L3619,42929.26542973783,24,4.52,30,13308,758,1
L3620,25932.398917167302,24,8.16,45,8039,412,0
L3621,30322.745344118997,12,6.91,31,9400,494,0
L3622,31832.430963379393,48,9.32,48,9868,319,0
